price,commune,zip_code,com_avg_income,min_distance,latitude,longitude
149000.0,Berchem,2600,33144,3.292420059567171,50.8649231,4.2946734
248000.0,Deurne,2100,33144,5.222487486232126,51.20849,4.4719297
229000.0,Hoboken,2660,33144,5.328646791129246,51.1794946,4.3617847
470000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
480000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
695000.0,Ixelles,1050,29704,1.833934329910997,50.8331141,4.3668279
249000.0,Wommelgem,2160,41392,8.872834151278463,51.2031044,4.5238022
249900.0,Boom,2850,35052,15.04710251028195,51.0873789,4.3667216
265000.0,Hoboken,2660,33144,5.328646791129246,51.1794946,4.3617847
349000.0,Kortrijk,8500,37694,40.82836636011914,50.8276429,3.2659884
315000.0,Anderlecht,1070,26481,0.0,50.8390983,4.3296526
399000.0,Zeveren,9800,42117,16.76145221677158,50.9967515,3.5031988
650000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
389000.0,Berchem,2600,33144,3.292420059567171,50.8649231,4.2946734
299000.0,Willebroek,2830,38600,18.06463097931639,51.0606816,4.3588917
345000.0,Waregem,8790,38756,27.654503012976015,50.8868222,3.4323622
395000.0,Wilrijk,2610,33144,5.686229838645599,51.1700864,4.3942577
275000.0,Sleidinge,9940,41865,8.992477886385783,51.1262818,3.6678135
445000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
250000.0,Stabroek,2940,43170,12.596873359148239,51.3326535,4.3680664
255000.0,Stabroek,2940,43170,12.596873359148239,51.3326535,4.3680664
295000.0,Ixelles,1050,29704,1.833934329910997,50.8331141,4.3668279
549000.0,Aalst,9300,38692,22.97062281615397,50.9383226,4.0392147
165000.0,Molenbeek-Saint-Jean,1080,25895,0.0,50.8545959,4.338636
319000.0,Berchem,2600,33144,3.292420059567171,50.8649231,4.2946734
369000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
400000.0,Deurne,2100,33144,5.222487486232126,51.20849,4.4719297
125000.0,Sint-Niklaas,9100,36702,19.187390250879403,51.1646685,4.1395124
179000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
199500.0,Westende,8434,34983,32.390415436100895,51.1594035,2.768718
269000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
320000.0,Middelkerke,8430,34983,28.378251420427297,51.1855865,2.8211561
375000.0,Walem,2800,39500,17.7247701548536,51.0657941,4.4568748
790000.0,Woluwe-Saint-Lambert,1200,39198,4.55645953269966,50.8430448,4.4256732
235000.0,Berchem,2600,33144,3.292420059567171,50.8649231,4.2946734
269500.0,Zottegem,9620,41829,21.91159708101097,50.864231200000006,3.810268614570032
319500.0,Zottegem,9620,41829,21.91159708101097,50.864231200000006,3.810268614570032
765000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
169000.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
185000.0,Wenduine,8420,39082,14.370161908041256,51.299095,3.0794343
219000.0,Westende,8434,34983,32.390415436100895,51.1594035,2.768718
240000.0,Aalst,9300,38692,22.97062281615397,50.9383226,4.0392147
325000.0,Rumbeke,8800,36817,31.0214372694116,50.9333267,3.1541566
449000.0,Uitkerke,8370,33019,12.141764155454922,51.3039998,3.1420244
595000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
175000.0,Etterbeek,1040,29704,2.6834598594772126,50.8361447,4.3861737
419000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
670000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
257000.0,Stabroek,2940,43170,12.596873359148239,51.3326535,4.3680664
279500.0,Antwerpen,2060,33144,0.0,51.2211097,4.3997081
214000.0,Borgerhout,2140,33144,3.3687293433137047,51.2128453,4.4462406
310000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
299500.0,Leuven,3000,43012,0.0,50.879202,4.7011675
510000.0,Auderghem,1160,42739,6.221687279275568,50.8171712,4.4270852
230000.0,Ganshoren,1083,31069,2.7828559542617928,50.8703273,4.307798
329000.0,Ixelles,1050,29704,1.833934329910997,50.8331141,4.3668279
359000.0,Avelgem,8580,37258,36.28586047569556,50.77750635,3.449666230130913
745000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
685000.0,Harelbeke,8530,37874,36.27618755498503,50.857512,3.3113699
189000.0,Vissenaken,3300,38387,15.829155813435783,50.8379912,4.9170287
495000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
355000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
365000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
370000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
380000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
390000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
430000.0,Woluwe-Saint-Lambert,1200,39198,4.55645953269966,50.8430448,4.4256732
429000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
335000.0,Sint-Pieters-Leeuw,1600,37716,8.89164358001034,50.7800261,4.2443604
195000.0,Waardamme,8020,42060,10.704079259755483,51.1123296,3.2222872
215000.0,Sleidinge,9940,41865,8.992477886385783,51.1262818,3.6678135
232000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
239000.0,Laeken,1020,29704,2.48163692510721,50.883392,4.3487134
305000.0,Walem,2800,39500,17.7247701548536,51.0657941,4.4568748
225000.0,Heldergem,9450,42081,25.007350460907688,50.8816742,3.9548012
799000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
169900.0,Sint-Gillis-Dendermonde,9200,38820,24.107055830094364,51.0211749,4.1184422
245000.0,Walem,2800,39500,17.7247701548536,51.0657941,4.4568748
269900.0,Borgerhout,2140,33144,3.3687293433137047,51.2128453,4.4462406
205000.0,Berchem,2600,33144,3.292420059567171,50.8649231,4.2946734
285000.0,Anderlecht,1070,26481,0.0,50.8390983,4.3296526
317500.0,Ramsdonk,1880,44261,16.5855015213225,51.0148193,4.3356406
279000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
374000.0,Weert,2880,43169,19.613475466399084,51.1021651,4.1920146
119000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
169500.0,Berchem,2600,33144,3.292420059567171,50.8649231,4.2946734
298000.0,Evere,1140,31133,2.1413638479940067,50.8720096,4.4034182
300000.0,Laeken,1020,29704,2.48163692510721,50.883392,4.3487134
360000.0,Middelkerke,8430,34983,28.378251420427297,51.1855865,2.8211561
199000.0,Uitkerke,8370,33019,12.141764155454922,51.3039998,3.1420244
220000.0,Laeken,1020,29704,2.48163692510721,50.883392,4.3487134
385000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
499000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
600000.0,Forest,1190,31301,3.1422217720166885,50.811795,4.3181187
328000.0,Anderlecht,1070,26481,0.0,50.8390983,4.3296526
619000.0,Schelderode,9820,47435,9.371123108026943,50.9698809,3.7131906
259000.0,Nivelles,1400,39782,22.387801725471753,50.5976885,4.3235854
645000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
469000.0,Uitkerke,8370,33019,12.141764155454922,51.3039998,3.1420244
209000.0,Borsbeek,2150,37667,6.964159512000232,51.1928907,4.488953
549500.0,Antwerpen,2000,33144,0.0,51.2211097,4.3997081
200000.0,Toernich,6700,46116,111.48167059673384,49.6512359,5.7795299
398000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
415000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
425000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
135000.0,Sint-Michiels,8200,38379,2.4843817612883123,51.1884619,3.2111722
339000.0,Hoboken,2660,33144,5.328646791129246,51.1794946,4.3617847
379000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
350000.0,Etterbeek,1040,29704,2.6834598594772126,50.8361447,4.3861737
289000.0,Ledeberg,9050,36726,2.1749977549792754,51.0372053,3.7414088
565000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
575000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
649000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
228000.0,Soignies,7060,36897,16.088355832129054,50.579203,4.0685604
260000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
340000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
287000.0,Walem,2800,39500,17.7247701548536,51.0657941,4.4568748
214900.0,Borgerhout,2140,33144,3.3687293433137047,51.2128453,4.4462406
219900.0,Borgerhout,2140,33144,3.3687293433137047,51.2128453,4.4462406
199900.0,Merksem,2170,33144,3.7651389624906964,51.2438894,4.4397179
99000.0,Tilleur,4420,28715,4.06906555205161,50.6206584,5.5306658
124999.0,Aalst,9300,38692,22.97062281615397,50.9383226,4.0392147
349500.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
144000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
159000.0,Wandre,4020,29723,6.688686585516172,50.6702136,5.6598274
274000.0,Assenede,9960,40734,19.422279710561767,51.2275942,3.7532864
270000.0,Tihange,4500,32010,25.747117773002937,50.527586,5.259369
465000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
308750.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
679000.0,Antwerpen,2000,33144,0.0,51.2211097,4.3997081
460000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
749000.0,Halle,1500,38908,13.164895556973871,50.7360524,4.2374349
139000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
149500.0,Antwerpen,2020,33144,0.0,51.2211097,4.3997081
180000.0,Nivelles,1400,39782,22.387801725471753,50.5976885,4.3235854
190000.0,Wansin,4280,40504,25.97611727749754,50.6785993,5.020456
775000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
399500.0,Aartselaar,2630,46475,9.804278665909234,51.133297,4.3870241
239900.0,Orgeo,6880,32777,76.85997574881604,49.8343079,5.3022804
485000.0,Leuven,3000,43012,0.0,50.879202,4.7011675
545000.0,Ixelles,1050,29704,1.833934329910997,50.8331141,4.3668279
408000.0,Zomergem,9930,41710,13.602776088681901,51.118399,3.5596004
475000.0,Wilrijk,2610,33144,5.686229838645599,51.1700864,4.3942577
307500.0,Rotselaar,3110,49196,8.056704788985853,50.9514713,4.7094054
525000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
354000.0,Evere,1140,31133,2.1413638479940067,50.8720096,4.4034182
170000.0,Kortrijk,8500,37694,40.82836636011914,50.8276429,3.2659884
290000.0,Kortrijk,8500,37694,40.82836636011914,50.8276429,3.2659884
338000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
274900.0,Edegem,2650,46533,8.042860425605067,51.1548066,4.4458312
210000.0,Sint-Denijs-Westrem,9051,36726,5.501922629751593,51.0199405,3.6676767
361000.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
548000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
145000.0,Zelzate,9060,35446,16.973147038719347,51.1981492,3.804224196893584
159900.0,Uitkerke,8370,33019,12.141764155454922,51.3039998,3.1420244
280000.0,Uitkerke,8370,33019,12.141764155454922,51.3039998,3.1420244
520000.0,Saint-Gilles,1060,28468,1.9222984134765408,50.8249958,4.3454841
435000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
417600.0,Lier,2500,38751,15.511040705179012,51.131069,4.5696516
130000.0,Wavre,1300,41008,19.133790431397404,50.7169694,4.610416
330000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
297000.0,Welden,9700,39518,20.060815772236843,50.8791033,3.6536587
314900.0,Merksem,2170,33144,3.7651389624906964,51.2438894,4.4397179
550000.0,Watermael-Boitsfort,1170,40887,7.105262218627348,50.7981063,4.4176441
590000.0,Woluwe-Saint-Pierre,1150,49629,5.079322240130677,50.8370253,4.4274636
490000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
439000.0,Vorst,2430,39347,3.1422217720166885,50.811795,4.3181187
750000.0,Etterbeek,1040,29704,2.6834598594772126,50.8361447,4.3861737
420000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
288000.0,Willebroek,2830,38600,18.06463097931639,51.0606816,4.3588917
155000.0,Waha,6900,33662,44.18063353664261,50.2119666,5.3441742
450000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
570000.0,Ixelles,1050,29704,1.833934329910997,50.8331141,4.3668279
142500.0,Schaerbeek,1030,29105,0.0,50.8676041,4.3737121
628000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
140000.0,Uitkerke,8370,33019,12.141764155454922,51.3039998,3.1420244
800000.0,Etterbeek,1040,29704,2.6834598594772126,50.8361447,4.3861737
453000.0,Ixelles,1050,29704,1.833934329910997,50.8331141,4.3668279
725000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
388000.0,Saint-Gilles,1060,28468,1.9222984134765408,50.8249958,4.3454841
368500.0,Gent,9000,36726,0.0,51.0538286,3.7250121
160000.0,Vilvoorde,1800,37234,7.6274644950574375,50.928711,4.423126
149900.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
309000.0,Forest,1190,31301,3.1422217720166885,50.811795,4.3181187
192000.0,Merksem,2170,33144,3.7651389624906964,51.2438894,4.4397179
635000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
474000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
146000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
405000.0,Evere,1140,31133,2.1413638479940067,50.8720096,4.4034182
174900.0,Deurne,2100,33144,5.222487486232126,51.20849,4.4719297
462000.0,Liedekerke,1770,39013,17.465094451112968,50.8711313,4.0860754
139500.0,Tilleur,4420,28715,4.06906555205161,50.6206584,5.5306658
298500.0,Spa,4900,32480,26.581359714810038,50.4920654,5.8627569
459000.0,Sint-Denijs-Westrem,9051,36726,5.501922629751593,51.0199405,3.6676767
224000.0,Aartselaar,2630,46475,9.804278665909234,51.133297,4.3870241
263000.0,Turnhout,2300,34133,38.75090385170537,51.3286495,4.929594325676078
89000.0,Wenduine,8420,39082,14.370161908041256,51.299095,3.0794343
197500.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
229500.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
311500.0,Kapellen,2950,48378,10.638419015081777,51.3149455,4.4295354
546000.0,Uitbergen,9290,39428,16.728914895485225,51.0180822,3.9574085
239500.0,Vorst,2430,39347,3.1422217720166885,50.811795,4.3181187
384900.0,Schoten,2900,43195,7.641399736050188,51.2516344,4.4980446
795000.0,Woluwe-Saint-Pierre,1150,49629,5.079322240130677,50.8370253,4.4274636
669000.0,Harelbeke,8530,37874,36.27618755498503,50.857512,3.3113699
193000.0,Tielt,8700,37571,24.19835030011574,51.0002939,3.3273362
187500.0,Merksem,2170,33144,3.7651389624906964,51.2438894,4.4397179
515000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
198000.0,Molenbeek-Saint-Jean,1080,25895,0.0,50.8545959,4.338636
316500.0,Lommel,3920,36743,57.650125864654804,51.2305657,5.3076895
237000.0,Lier,2500,38751,15.511040705179012,51.131069,4.5696516
699000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
625000.0,Saint-Gilles,1060,28468,1.9222984134765408,50.8249958,4.3454841
318000.0,Schaerbeek,1030,29105,0.0,50.8676041,4.3737121
599000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
197000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
479000.0,Hooglede,8830,39051,26.504017715977596,50.9882777,3.081760938099736
274750.0,Onze-Lieve-Vrouw-Waver,2861,43830,21.656384165415666,51.0624896,4.5798347
284000.0,Deurne,2100,33144,5.222487486232126,51.20849,4.4719297
312000.0,Lier,2500,38751,15.511040705179012,51.131069,4.5696516
299999.0,Zandvliet,2040,33144,16.687288011855042,51.3599666,4.3086817
348000.0,Evere,1140,31133,2.1413638479940067,50.8720096,4.4034182
455000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
547000.0,Nazareth,9810,44015,13.798044254954503,50.959802,3.5963218
519150.0,Merkem,8650,34993,38.65317644797825,50.9527838,2.8520424
286000.0,Liedekerke,1770,39013,17.465094451112968,50.8711313,4.0860754
314000.0,Liedekerke,1770,39013,17.465094451112968,50.8711313,4.0860754
317000.0,Liedekerke,1770,39013,17.465094451112968,50.8711313,4.0860754
344000.0,Liedekerke,1770,39013,17.465094451112968,50.8711313,4.0860754
353000.0,Liedekerke,1770,39013,17.465094451112968,50.8711313,4.0860754
537900.0,Forest,1190,31301,3.1422217720166885,50.811795,4.3181187
273700.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
352510.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
382150.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
382500.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
690000.0,Ramsdonk,1880,44261,16.5855015213225,51.0148193,4.3356406
234000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
277500.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
120000.0,Wandre,4020,29723,6.688686585516172,50.6702136,5.6598274
150000.0,Wandre,4020,29723,6.688686585516172,50.6702136,5.6598274
301160.0,Ramsel,2230,39285,19.404017960062223,51.0324718,4.8336098
335310.0,Ramsel,2230,39285,19.404017960062223,51.0324718,4.8336098
349065.0,Ramsel,2230,39285,19.404017960062223,51.0324718,4.8336098
499630.0,Ramsel,2230,39285,19.404017960062223,51.0324718,4.8336098
260250.0,Aalst,9300,38692,22.97062281615397,50.9383226,4.0392147
585000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
675000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
387500.0,Gent,9000,36726,0.0,51.0538286,3.7250121
194900.0,Borgerhout,2140,33144,3.3687293433137047,51.2128453,4.4462406
268000.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
296000.0,Hoboken,2660,33144,5.328646791129246,51.1794946,4.3617847
569000.0,Lommel,3920,36743,57.650125864654804,51.2305657,5.3076895
655000.0,Woluwe-Saint-Pierre,1150,49629,5.079322240130677,50.8370253,4.4274636
117500.0,Kortrijk,8500,37694,40.82836636011914,50.8276429,3.2659884
815000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
529000.0,Wenduine,8420,39082,14.370161908041256,51.299095,3.0794343
539000.0,Schelderode,9820,47435,9.371123108026943,50.9698809,3.7131906
824000.0,Antwerpen,2000,33144,0.0,51.2211097,4.3997081
278000.0,Melle,9090,45435,7.654737728747854,51.00303,3.7988833
227500.0,Gent,9000,36726,0.0,51.0538286,3.7250121
640000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
748000.0,Lubbeek,3210,50956,9.636396405604673,50.8821422,4.838443075812412
499900.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
109000.0,Seraing,4100,28856,5.641483773129822,50.6152381,5.5089437
184900.0,Borgerhout,2140,33144,3.3687293433137047,51.2128453,4.4462406
184000.0,Vezin,5300,34043,10.809167568795727,50.4966018,5.0114611
194000.0,Vezin,5300,34043,10.809167568795727,50.4966018,5.0114611
196000.0,Vezin,5300,34043,10.809167568795727,50.4966018,5.0114611
289580.0,Aalst,9300,38692,22.97062281615397,50.9383226,4.0392147
139900.0,Antwerpen,2060,33144,0.0,51.2211097,4.3997081
324000.0,Weert,2880,43169,19.613475466399084,51.1021651,4.1920146
639000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
272000.0,Muizen,2812,39500,18.495766884247598,51.0087257,4.5134363
769000.0,Antwerpen,2000,33144,0.0,51.2211097,4.3997081
304000.0,Lichtervelde,8810,38774,20.672385231313434,51.03042685,3.14195841601318
238000.0,Hoboken,2660,33144,5.328646791129246,51.1794946,4.3617847
189500.0,Sainte-Marie-Chevigny,6800,36447,73.61056278402694,49.9235741,5.4578106
560000.0,Etterbeek,1040,29704,2.6834598594772126,50.8361447,4.3861737
271650.0,Sint-Gillis-Dendermonde,9200,38820,24.107055830094364,51.0211749,4.1184422
179500.0,Avelgem,8580,37258,36.28586047569556,50.77750635,3.449666230130913
487000.0,Gent,9000,36726,0.0,51.0538286,3.7250121
129000.0,Antwerpen,2060,33144,0.0,51.2211097,4.3997081
212000.0,Ophoven,3640,36136,55.93202181744739,51.1271135,5.8015396
267000.0,Ophoven,3640,36136,55.93202181744739,51.1271135,5.8015396
410000.0,Saint-Gilles,1060,28468,1.9222984134765408,50.8249958,4.3454841
461300.0,Gent,9000,36726,0.0,51.0538286,3.7250121
291375.0,Westrozebeke,8840,36023,34.31084911685964,50.9310188,3.0121528
173000.0,Wavre,1300,41008,19.133790431397404,50.7169694,4.610416
212500.0,Molenbeek-Saint-Jean,1080,25895,0.0,50.8545959,4.338636
530000.0,Evere,1140,31133,2.1413638479940067,50.8720096,4.4034182
378650.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
332500.0,Gent,9000,36726,0.0,51.0538286,3.7250121
281000.0,Wielsbeke,8710,38461,29.5858871348774,50.9094821,3.3699842
394308.0,Zeveneken,9080,44745,13.623091418324073,51.1078751,3.9000296
55000.0,Hornu,7301,28385,9.124688989746417,50.4335598,3.8275578
665000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
174000.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
660000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
222500.0,Auderghem,1160,42739,6.221687279275568,50.8171712,4.4270852
356000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
536500.0,Woluwe-Saint-Lambert,1200,39198,4.55645953269966,50.8430448,4.4256732
333333.0,Wolvertem,1861,48527,10.341185318328247,50.9510266,4.3085198
489000.0,Brasschaat,2930,44845,9.990347554826503,51.2900693,4.4917295
332000.0,Aalst,9300,38692,22.97062281615397,50.9383226,4.0392147
138000.0,Duffel,2570,41935,15.7974161430731,51.0957176,4.5061988
227000.0,Edegem,2650,46533,8.042860425605067,51.1548066,4.4458312
234500.0,Borgerhout,2140,33144,3.3687293433137047,51.2128453,4.4462406
440000.0,Wenduine,8420,39082,14.370161908041256,51.299095,3.0794343
730000.0,Ixelles,1050,29704,1.833934329910997,50.8331141,4.3668279
630000.0,Saint-Josse-ten-Noode,1210,22954,1.3146409065468496,50.8508197,4.3691634
445126.0,Desselgem,8792,38756,32.189380265915645,50.8866327,3.3497336
476721.0,Edegem,2650,46533,8.042860425605067,51.1548066,4.4458312
479212.0,Edegem,2650,46533,8.042860425605067,51.1548066,4.4458312
492216.0,Edegem,2650,46533,8.042860425605067,51.1548066,4.4458312
157500.0,Ronse,9600,32085,34.595510385450794,50.7526199,3.601447689906585
820000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
364000.0,Evere,1140,31133,2.1413638479940067,50.8720096,4.4034182
442000.0,Evere,1140,31133,2.1413638479940067,50.8720096,4.4034182
535000.0,Laeken,1020,29704,2.48163692510721,50.883392,4.3487134
267500.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
302500.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
322500.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
144800.0,Uitkerke,8370,33019,12.141764155454922,51.3039998,3.1420244
327000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
249500.0,Vilvoorde,1800,37234,7.6274644950574375,50.928711,4.423126
247000.0,Brasschaat,2930,44845,9.990347554826503,51.2900693,4.4917295
265250.0,Aalst,9300,38692,22.97062281615397,50.9383226,4.0392147
137500.0,Schaerbeek,1030,29105,0.0,50.8676041,4.3737121
148500.0,Harelbeke,8530,37874,36.27618755498503,50.857512,3.3113699
189999.0,Stabroek,2940,43170,12.596873359148239,51.3326535,4.3680664
199890.0,Tournai,7500,33809,43.2525553490691,50.6056458,3.3878179
615000.0,Antwerpen,2018,33144,0.0,51.2211097,4.3997081
740000.0,Etterbeek,1040,29704,2.6834598594772126,50.8361447,4.3861737
785000.0,Ramskapelle,8301,49006,34.23191789008617,51.1090204,2.7622654
284200.0,Vurste,9890,44807,12.328730635235475,50.9459212,3.6845236
739000.0,Westkapelle,8300,49006,12.958398270615836,51.3150359,3.302445
92500.0,Oostrozebeke,8780,36953,29.615482371780356,50.93434535,3.3468206372996305
256000.0,Heldergem,9450,42081,25.007350460907688,50.8816742,3.9548012
477000.0,Ramskapelle,8301,49006,34.23191789008617,51.1090204,2.7622654
289900.0,Mortsel,2640,41585,6.895684261661683,51.1704119,4.4566996
354500.0,Woumen,8600,35138,33.92634540232992,51.0012605,2.8702221
243650.0,Sint-Gillis-Dendermonde,9200,38820,24.107055830094364,51.0211749,4.1184422
168000.0,Antwerpen,2000,33144,0.0,51.2211097,4.3997081
215500.0,Kapellen,2950,48378,10.638419015081777,51.3149455,4.4295354
343500.0,Kapellen,2950,48378,10.638419015081777,51.3149455,4.4295354
378500.0,Kapellen,2950,48378,10.638419015081777,51.3149455,4.4295354
351500.0,Anderlecht,1070,26481,0.0,50.8390983,4.3296526
426500.0,Anderlecht,1070,26481,0.0,50.8390983,4.3296526
644100.0,Auderghem,1160,42739,6.221687279275568,50.8171712,4.4270852
209900.0,Sint-Niklaas,9100,36702,19.187390250879403,51.1646685,4.1395124
272500.0,Duffel,2570,41935,15.7974161430731,51.0957176,4.5061988
308000.0,Sint-Joris,8620,35914,32.46571158934455,51.1303504,2.7781352
540000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
689000.0,Woluwe-Saint-Lambert,1200,39198,4.55645953269966,50.8430448,4.4256732
292105.0,Welden,9700,39518,20.060815772236843,50.8791033,3.6536587
558000.0,Zandvoorde,8400,33257,47.24348905888709,50.8128399,2.9809192
498000.0,Deurne,2100,33144,5.222487486232126,51.20849,4.4719297
216750.0,Ledeberg,9050,36726,2.1749977549792754,51.0372053,3.7414088
115000.0,Tihange,4500,32010,25.747117773002937,50.527586,5.259369
254000.0,Ronse,9600,32085,34.595510385450794,50.7526199,3.601447689906585
147000.0,Zeveren,9800,42117,16.76145221677158,50.9967515,3.5031988
188000.0,Molenbeek-Saint-Jean,1080,25895,0.0,50.8545959,4.338636
500000.0,Woluwe-Saint-Lambert,1200,39198,4.55645953269966,50.8430448,4.4256732
700000.0,Uccle,1180,43622,3.9643978856220787,50.8035441,4.3338445
810000.0,Woluwe-Saint-Lambert,1200,39198,4.55645953269966,50.8430448,4.4256732
215250.0,Woumen,8600,35138,33.92634540232992,51.0012605,2.8702221
334000.0,Gestel,2590,39462,21.4088151103472,51.1290504,4.6694284
505000.0,Rixensart,1330,46843,19.12456521962059,50.7122566,4.5216218
168651.0,Tilleur,4420,28715,4.06906555205161,50.6206584,5.5306658
176000.0,Heestert,8551,40149,37.33602878647345,50.7821543,3.4120184
204303.0,Tilleur,4420,28715,4.06906555205161,50.6206584,5.5306658
209682.0,Tilleur,4420,28715,4.06906555205161,50.6206584,5.5306658
215303.0,Tilleur,4420,28715,4.06906555205161,50.6206584,5.5306658
492000.0,Kortrijk,8500,37694,40.82836636011914,50.8276429,3.2659884
579000.0,Antwerpen,2000,33144,0.0,51.2211097,4.3997081
598000.0,Ramskapelle,8301,49006,34.23191789008617,51.1090204,2.7622654
789000.0,Walem,2800,39500,17.7247701548536,51.0657941,4.4568748
110000.0,Rocourt,4000,29723,4.096262304843282,50.678042,5.547616
244500.0,Gent,9000,36726,0.0,51.0538286,3.7250121
407000.0,Bruxelles,1000,29704,0.0,50.8465573,4.351697
